2024-04-08 14:43:25.185308, [Type.TEMPERATURE: 25.663185119628906 Unit.CELCIUS, Type.HUMIDITY: 19.880294799804688 Unit.HUMIDITY, Type.LUMINOSITY: 7847 Unit.LUX]
2024-04-08 14:43:26.184456, [Type.TEMPERATURE: 25.58441162109375 Unit.CELCIUS, Type.HUMIDITY: 20.06235122680664 Unit.HUMIDITY, Type.LUMINOSITY: 7819 Unit.LUX]
2024-04-08 14:43:27.184029, [Type.TEMPERATURE: 25.484657287597656 Unit.CELCIUS, Type.HUMIDITY: 19.959735870361328 Unit.HUMIDITY, Type.LUMINOSITY: 7804 Unit.LUX]
2024-04-08 14:43:28.183874, [Type.TEMPERATURE: 25.44574737548828 Unit.CELCIUS, Type.HUMIDITY: 20.025634765625 Unit.HUMIDITY, Type.LUMINOSITY: 7826 Unit.LUX]
2024-04-08 14:43:29.184507, [Type.TEMPERATURE: 25.421524047851562 Unit.CELCIUS, Type.HUMIDITY: 20.22409439086914 Unit.HUMIDITY, Type.LUMINOSITY: 7804 Unit.LUX]
2024-04-08 14:43:30.184898, [Type.TEMPERATURE: 25.345420837402344 Unit.CELCIUS, Type.HUMIDITY: 20.346641540527344 Unit.HUMIDITY, Type.LUMINOSITY: 7782 Unit.LUX]
2024-04-08 14:43:31.203793, [Type.TEMPERATURE: 25.23345947265625 Unit.CELCIUS, Type.HUMIDITY: 20.154857635498047 Unit.HUMIDITY, Type.LUMINOSITY: 7813 Unit.LUX]
2024-04-08 14:43:32.189169, [Type.TEMPERATURE: 25.139617919921875 Unit.CELCIUS, Type.HUMIDITY: 19.846439361572266 Unit.HUMIDITY, Type.LUMINOSITY: 7780 Unit.LUX]
2024-04-08 14:43:33.184549, [Type.TEMPERATURE: 25.115585327148438 Unit.CELCIUS, Type.HUMIDITY: 19.632911682128906 Unit.HUMIDITY, Type.LUMINOSITY: 7757 Unit.LUX]
2024-04-08 14:43:34.185119, [Type.TEMPERATURE: 25.158119201660156 Unit.CELCIUS, Type.HUMIDITY: 19.59400177001953 Unit.HUMIDITY, Type.LUMINOSITY: 7701 Unit.LUX]
2024-04-08 14:43:35.183776, [Type.TEMPERATURE: 25.127410888671875 Unit.CELCIUS, Type.HUMIDITY: 19.475555419921875 Unit.HUMIDITY, Type.LUMINOSITY: 7695 Unit.LUX]
2024-04-08 14:43:36.184076, [Type.TEMPERATURE: 25.086212158203125 Unit.CELCIUS, Type.HUMIDITY: 19.184112548828125 Unit.HUMIDITY, Type.LUMINOSITY: 7684 Unit.LUX]
2024-04-08 14:43:37.185471, [Type.TEMPERATURE: 25.089263916015625 Unit.CELCIUS, Type.HUMIDITY: 18.959617614746094 Unit.HUMIDITY, Type.LUMINOSITY: 7674 Unit.LUX]
2024-04-08 14:43:38.184495, [Type.TEMPERATURE: 25.055313110351562 Unit.CELCIUS, Type.HUMIDITY: 18.61429214477539 Unit.HUMIDITY, Type.LUMINOSITY: 7660 Unit.LUX]
2024-04-08 14:43:39.184776, [Type.TEMPERATURE: 25.081443786621094 Unit.CELCIUS, Type.HUMIDITY: 18.423938751220703 Unit.HUMIDITY, Type.LUMINOSITY: 7650 Unit.LUX]
2024-04-08 14:43:40.183016, [Type.TEMPERATURE: 25.10833740234375 Unit.CELCIUS, Type.HUMIDITY: 18.30463409423828 Unit.HUMIDITY, Type.LUMINOSITY: 7660 Unit.LUX]
2024-04-08 14:43:41.184500, [Type.TEMPERATURE: 25.094223022460938 Unit.CELCIUS, Type.HUMIDITY: 18.169498443603516 Unit.HUMIDITY, Type.LUMINOSITY: 7658 Unit.LUX]
2024-04-08 14:43:42.183356, [Type.TEMPERATURE: 25.054359436035156 Unit.CELCIUS, Type.HUMIDITY: 18.06020736694336 Unit.HUMIDITY, Type.LUMINOSITY: 7663 Unit.LUX]
2024-04-08 14:43:43.184880, [Type.TEMPERATURE: 25.025177001953125 Unit.CELCIUS, Type.HUMIDITY: 18.054866790771484 Unit.HUMIDITY, Type.LUMINOSITY: 7639 Unit.LUX]
2024-04-08 14:43:44.184323, [Type.TEMPERATURE: 25.02613067626953 Unit.CELCIUS, Type.HUMIDITY: 18.017005920410156 Unit.HUMIDITY, Type.LUMINOSITY: 7540 Unit.LUX]
2024-04-08 14:43:45.185836, [Type.TEMPERATURE: 24.929046630859375 Unit.CELCIUS, Type.HUMIDITY: 17.850399017333984 Unit.HUMIDITY, Type.LUMINOSITY: 7658 Unit.LUX]
2024-04-08 14:43:46.184241, [Type.TEMPERATURE: 24.904251098632812 Unit.CELCIUS, Type.HUMIDITY: 17.836380004882812 Unit.HUMIDITY, Type.LUMINOSITY: 7639 Unit.LUX]
2024-04-08 14:43:47.183429, [Type.TEMPERATURE: 24.92389678955078 Unit.CELCIUS, Type.HUMIDITY: 17.891597747802734 Unit.HUMIDITY, Type.LUMINOSITY: 7642 Unit.LUX]
2024-04-08 14:43:48.183288, [Type.TEMPERATURE: 24.91779327392578 Unit.CELCIUS, Type.HUMIDITY: 17.906951904296875 Unit.HUMIDITY, Type.LUMINOSITY: 7672 Unit.LUX]
2024-04-08 14:43:49.191214, [Type.TEMPERATURE: 24.9359130859375 Unit.CELCIUS, Type.HUMIDITY: 17.924976348876953 Unit.HUMIDITY, Type.LUMINOSITY: 7669 Unit.LUX]
2024-04-08 14:43:50.183140, [Type.TEMPERATURE: 24.90081787109375 Unit.CELCIUS, Type.HUMIDITY: 17.928028106689453 Unit.HUMIDITY, Type.LUMINOSITY: 7652 Unit.LUX]
2024-04-08 14:43:51.185823, [Type.TEMPERATURE: 24.923133850097656 Unit.CELCIUS, Type.HUMIDITY: 17.978286743164062 Unit.HUMIDITY, Type.LUMINOSITY: 7628 Unit.LUX]
2024-04-08 14:43:52.205757, [Type.TEMPERATURE: 24.961090087890625 Unit.CELCIUS, Type.HUMIDITY: 18.09682846069336 Unit.HUMIDITY, Type.LUMINOSITY: 7631 Unit.LUX]
2024-04-08 14:43:53.183946, [Type.TEMPERATURE: 24.906539916992188 Unit.CELCIUS, Type.HUMIDITY: 18.142414093017578 Unit.HUMIDITY, Type.LUMINOSITY: 7603 Unit.LUX]
2024-04-08 14:43:54.186487, [Type.TEMPERATURE: 24.81536865234375 Unit.CELCIUS, Type.HUMIDITY: 18.116283416748047 Unit.HUMIDITY, Type.LUMINOSITY: 7550 Unit.LUX]
2024-04-08 14:43:55.185642, [Type.TEMPERATURE: 24.786758422851562 Unit.CELCIUS, Type.HUMIDITY: 18.146896362304688 Unit.HUMIDITY, Type.LUMINOSITY: 7537 Unit.LUX]
2024-04-08 14:43:56.188682, [Type.TEMPERATURE: 24.79839324951172 Unit.CELCIUS, Type.HUMIDITY: 18.12915802001953 Unit.HUMIDITY, Type.LUMINOSITY: 7534 Unit.LUX]
2024-04-08 14:43:57.183868, [Type.TEMPERATURE: 24.884033203125 Unit.CELCIUS, Type.HUMIDITY: 18.149375915527344 Unit.HUMIDITY, Type.LUMINOSITY: 7528 Unit.LUX]
2024-04-08 14:43:58.183032, [Type.TEMPERATURE: 24.93457794189453 Unit.CELCIUS, Type.HUMIDITY: 18.14117431640625 Unit.HUMIDITY, Type.LUMINOSITY: 7514 Unit.LUX]
2024-04-08 14:43:59.184132, [Type.TEMPERATURE: 24.924278259277344 Unit.CELCIUS, Type.HUMIDITY: 18.147754669189453 Unit.HUMIDITY, Type.LUMINOSITY: 7507 Unit.LUX]
2024-04-08 14:44:00.184502, [Type.TEMPERATURE: 24.880599975585938 Unit.CELCIUS, Type.HUMIDITY: 18.117618560791016 Unit.HUMIDITY, Type.LUMINOSITY: 7493 Unit.LUX]
2024-04-08 14:44:01.185245, [Type.TEMPERATURE: 24.855995178222656 Unit.CELCIUS, Type.HUMIDITY: 18.039608001708984 Unit.HUMIDITY, Type.LUMINOSITY: 7467 Unit.LUX]
2024-04-08 14:44:02.190564, [Type.TEMPERATURE: 24.855995178222656 Unit.CELCIUS, Type.HUMIDITY: 18.020248413085938 Unit.HUMIDITY, Type.LUMINOSITY: 7457 Unit.LUX]
2024-04-08 14:44:03.183757, [Type.TEMPERATURE: 24.86572265625 Unit.CELCIUS, Type.HUMIDITY: 18.040943145751953 Unit.HUMIDITY, Type.LUMINOSITY: 7452 Unit.LUX]
2024-04-08 14:44:04.184761, [Type.TEMPERATURE: 24.797439575195312 Unit.CELCIUS, Type.HUMIDITY: 18.17007064819336 Unit.HUMIDITY, Type.LUMINOSITY: 7466 Unit.LUX]
2024-04-08 14:44:05.183516, [Type.TEMPERATURE: 24.762344360351562 Unit.CELCIUS, Type.HUMIDITY: 18.221569061279297 Unit.HUMIDITY, Type.LUMINOSITY: 7439 Unit.LUX]
2024-04-08 14:44:06.182951, [Type.TEMPERATURE: 24.797439575195312 Unit.CELCIUS, Type.HUMIDITY: 18.346023559570312 Unit.HUMIDITY, Type.LUMINOSITY: 7420 Unit.LUX]
2024-04-08 14:44:07.186613, [Type.TEMPERATURE: 24.776649475097656 Unit.CELCIUS, Type.HUMIDITY: 18.37759017944336 Unit.HUMIDITY, Type.LUMINOSITY: 7472 Unit.LUX]
2024-04-08 14:44:08.184185, [Type.TEMPERATURE: 24.77283477783203 Unit.CELCIUS, Type.HUMIDITY: 18.482208251953125 Unit.HUMIDITY, Type.LUMINOSITY: 7492 Unit.LUX]
2024-04-08 14:44:09.184852, [Type.TEMPERATURE: 24.682998657226562 Unit.CELCIUS, Type.HUMIDITY: 18.711090087890625 Unit.HUMIDITY, Type.LUMINOSITY: 7485 Unit.LUX]
2024-04-08 14:44:10.184158, [Type.TEMPERATURE: 24.58209991455078 Unit.CELCIUS, Type.HUMIDITY: 18.711376190185547 Unit.HUMIDITY, Type.LUMINOSITY: 7465 Unit.LUX]
2024-04-08 14:44:11.183818, [Type.TEMPERATURE: 24.568557739257812 Unit.CELCIUS, Type.HUMIDITY: 18.64471435546875 Unit.HUMIDITY, Type.LUMINOSITY: 7464 Unit.LUX]
2024-04-08 14:44:12.185124, [Type.TEMPERATURE: 24.56493377685547 Unit.CELCIUS, Type.HUMIDITY: 18.5882568359375 Unit.HUMIDITY, Type.LUMINOSITY: 7464 Unit.LUX]
2024-04-08 14:44:13.206724, [Type.TEMPERATURE: 24.54357147216797 Unit.CELCIUS, Type.HUMIDITY: 18.550777435302734 Unit.HUMIDITY, Type.LUMINOSITY: 7457 Unit.LUX]
2024-04-08 14:44:14.185479, [Type.TEMPERATURE: 24.46460723876953 Unit.CELCIUS, Type.HUMIDITY: 18.477249145507812 Unit.HUMIDITY, Type.LUMINOSITY: 7441 Unit.LUX]
2024-04-08 14:44:15.185322, [Type.TEMPERATURE: 24.367713928222656 Unit.CELCIUS, Type.HUMIDITY: 18.479442596435547 Unit.HUMIDITY, Type.LUMINOSITY: 7415 Unit.LUX]
2024-04-08 14:44:16.185605, [Type.TEMPERATURE: 24.319076538085938 Unit.CELCIUS, Type.HUMIDITY: 18.572044372558594 Unit.HUMIDITY, Type.LUMINOSITY: 7416 Unit.LUX]
2024-04-08 14:44:17.185370, [Type.TEMPERATURE: 24.378204345703125 Unit.CELCIUS, Type.HUMIDITY: 18.662643432617188 Unit.HUMIDITY, Type.LUMINOSITY: 7418 Unit.LUX]
2024-04-08 14:44:18.186423, [Type.TEMPERATURE: 24.40624237060547 Unit.CELCIUS, Type.HUMIDITY: 18.628597259521484 Unit.HUMIDITY, Type.LUMINOSITY: 7403 Unit.LUX]
2024-04-08 14:44:19.184800, [Type.TEMPERATURE: 24.456787109375 Unit.CELCIUS, Type.HUMIDITY: 18.685531616210938 Unit.HUMIDITY, Type.LUMINOSITY: 7374 Unit.LUX]
2024-04-08 14:44:20.183949, [Type.TEMPERATURE: 24.477767944335938 Unit.CELCIUS, Type.HUMIDITY: 18.714618682861328 Unit.HUMIDITY, Type.LUMINOSITY: 7364 Unit.LUX]
2024-04-08 14:44:21.184335, [Type.TEMPERATURE: 24.452972412109375 Unit.CELCIUS, Type.HUMIDITY: 18.71623992919922 Unit.HUMIDITY, Type.LUMINOSITY: 7374 Unit.LUX]
2024-04-08 14:44:22.183305, [Type.TEMPERATURE: 24.44915771484375 Unit.CELCIUS, Type.HUMIDITY: 18.738746643066406 Unit.HUMIDITY, Type.LUMINOSITY: 7401 Unit.LUX]
2024-04-08 14:44:23.183710, [Type.TEMPERATURE: 24.43103790283203 Unit.CELCIUS, Type.HUMIDITY: 18.62649917602539 Unit.HUMIDITY, Type.LUMINOSITY: 7429 Unit.LUX]
2024-04-08 14:44:24.186227, [Type.TEMPERATURE: 24.444007873535156 Unit.CELCIUS, Type.HUMIDITY: 18.581676483154297 Unit.HUMIDITY, Type.LUMINOSITY: 7472 Unit.LUX]
2024-04-08 14:44:25.186439, [Type.TEMPERATURE: 24.481201171875 Unit.CELCIUS, Type.HUMIDITY: 18.59579086303711 Unit.HUMIDITY, Type.LUMINOSITY: 7448 Unit.LUX]
2024-04-08 14:44:26.183649, [Type.TEMPERATURE: 24.50408935546875 Unit.CELCIUS, Type.HUMIDITY: 18.561458587646484 Unit.HUMIDITY, Type.LUMINOSITY: 7424 Unit.LUX]
2024-04-08 14:44:27.183768, [Type.TEMPERATURE: 24.507713317871094 Unit.CELCIUS, Type.HUMIDITY: 18.54715347290039 Unit.HUMIDITY, Type.LUMINOSITY: 7421 Unit.LUX]
2024-04-08 14:44:28.185397, [Type.TEMPERATURE: 24.45354461669922 Unit.CELCIUS, Type.HUMIDITY: 18.559551239013672 Unit.HUMIDITY, Type.LUMINOSITY: 7428 Unit.LUX]
2024-04-08 14:44:29.186498, [Type.TEMPERATURE: 24.482345581054688 Unit.CELCIUS, Type.HUMIDITY: 18.560791015625 Unit.HUMIDITY, Type.LUMINOSITY: 7398 Unit.LUX]
2024-04-08 14:44:30.184763, [Type.TEMPERATURE: 24.48272705078125 Unit.CELCIUS, Type.HUMIDITY: 18.57013702392578 Unit.HUMIDITY, Type.LUMINOSITY: 7383 Unit.LUX]
2024-04-08 14:44:31.182834, [Type.TEMPERATURE: 24.488258361816406 Unit.CELCIUS, Type.HUMIDITY: 18.619060516357422 Unit.HUMIDITY, Type.LUMINOSITY: 7374 Unit.LUX]
2024-04-08 14:44:32.183416, [Type.TEMPERATURE: 24.47357177734375 Unit.CELCIUS, Type.HUMIDITY: 18.652725219726562 Unit.HUMIDITY, Type.LUMINOSITY: 7398 Unit.LUX]
2024-04-08 14:44:33.184275, [Type.TEMPERATURE: 24.444961547851562 Unit.CELCIUS, Type.HUMIDITY: 18.593692779541016 Unit.HUMIDITY, Type.LUMINOSITY: 7395 Unit.LUX]
2024-04-08 14:44:34.200498, [Type.TEMPERATURE: 24.48272705078125 Unit.CELCIUS, Type.HUMIDITY: 18.60790252685547 Unit.HUMIDITY, Type.LUMINOSITY: 7385 Unit.LUX]
2024-04-08 14:44:35.185882, [Type.TEMPERATURE: 24.570846557617188 Unit.CELCIUS, Type.HUMIDITY: 18.561458587646484 Unit.HUMIDITY, Type.LUMINOSITY: 7367 Unit.LUX]
2024-04-08 14:44:36.185562, [Type.TEMPERATURE: 24.550819396972656 Unit.CELCIUS, Type.HUMIDITY: 18.56689453125 Unit.HUMIDITY, Type.LUMINOSITY: 7361 Unit.LUX]
2024-04-08 14:44:37.185076, [Type.TEMPERATURE: 24.522781372070312 Unit.CELCIUS, Type.HUMIDITY: 18.520832061767578 Unit.HUMIDITY, Type.LUMINOSITY: 7357 Unit.LUX]
2024-04-08 14:44:38.183616, [Type.TEMPERATURE: 24.474716186523438 Unit.CELCIUS, Type.HUMIDITY: 18.478012084960938 Unit.HUMIDITY, Type.LUMINOSITY: 7368 Unit.LUX]
2024-04-08 14:44:39.183259, [Type.TEMPERATURE: 24.424362182617188 Unit.CELCIUS, Type.HUMIDITY: 18.459415435791016 Unit.HUMIDITY, Type.LUMINOSITY: 7360 Unit.LUX]
2024-04-08 14:44:40.184056, [Type.TEMPERATURE: 24.451255798339844 Unit.CELCIUS, Type.HUMIDITY: 18.45541000366211 Unit.HUMIDITY, Type.LUMINOSITY: 7359 Unit.LUX]
2024-04-08 14:44:41.185828, [Type.TEMPERATURE: 24.504470825195312 Unit.CELCIUS, Type.HUMIDITY: 18.52893829345703 Unit.HUMIDITY, Type.LUMINOSITY: 7369 Unit.LUX]
2024-04-08 14:44:42.184195, [Type.TEMPERATURE: 24.531936645507812 Unit.CELCIUS, Type.HUMIDITY: 18.628883361816406 Unit.HUMIDITY, Type.LUMINOSITY: 7369 Unit.LUX]
2024-04-08 14:44:43.185007, [Type.TEMPERATURE: 24.55425262451172 Unit.CELCIUS, Type.HUMIDITY: 18.717193603515625 Unit.HUMIDITY, Type.LUMINOSITY: 7340 Unit.LUX]
2024-04-08 14:44:44.185153, [Type.TEMPERATURE: 24.548912048339844 Unit.CELCIUS, Type.HUMIDITY: 18.792152404785156 Unit.HUMIDITY, Type.LUMINOSITY: 7275 Unit.LUX]
2024-04-08 14:44:45.190390, [Type.TEMPERATURE: 24.475669860839844 Unit.CELCIUS, Type.HUMIDITY: 18.70899200439453 Unit.HUMIDITY, Type.LUMINOSITY: 2258 Unit.LUX]
2024-04-08 14:44:46.184114, [Type.TEMPERATURE: 24.52220916748047 Unit.CELCIUS, Type.HUMIDITY: 18.66168975830078 Unit.HUMIDITY, Type.LUMINOSITY: 7162 Unit.LUX]
2024-04-08 14:44:47.184072, [Type.TEMPERATURE: 24.576950073242188 Unit.CELCIUS, Type.HUMIDITY: 18.58196258544922 Unit.HUMIDITY, Type.LUMINOSITY: 7058 Unit.LUX]
2024-04-08 14:44:48.183766, [Type.TEMPERATURE: 24.546432495117188 Unit.CELCIUS, Type.HUMIDITY: 18.494606018066406 Unit.HUMIDITY, Type.LUMINOSITY: 7058 Unit.LUX]
2024-04-08 14:44:49.184834, [Type.TEMPERATURE: 24.559402465820312 Unit.CELCIUS, Type.HUMIDITY: 18.514060974121094 Unit.HUMIDITY, Type.LUMINOSITY: 7175 Unit.LUX]
2024-04-08 14:44:50.185130, [Type.TEMPERATURE: 24.576950073242188 Unit.CELCIUS, Type.HUMIDITY: 18.455886840820312 Unit.HUMIDITY, Type.LUMINOSITY: 15149 Unit.LUX]
2024-04-08 14:44:51.185695, [Type.TEMPERATURE: 24.61566925048828 Unit.CELCIUS, Type.HUMIDITY: 18.348026275634766 Unit.HUMIDITY, Type.LUMINOSITY: 17869 Unit.LUX]
2024-04-08 14:44:52.184290, [Type.TEMPERATURE: 24.59545135498047 Unit.CELCIUS, Type.HUMIDITY: 18.299102783203125 Unit.HUMIDITY, Type.LUMINOSITY: 1260 Unit.LUX]
2024-04-08 14:44:53.185759, [Type.TEMPERATURE: 24.5849609375 Unit.CELCIUS, Type.HUMIDITY: 18.290996551513672 Unit.HUMIDITY, Type.LUMINOSITY: 14399 Unit.LUX]
2024-04-08 14:44:54.186094, [Type.TEMPERATURE: 24.59564208984375 Unit.CELCIUS, Type.HUMIDITY: 18.357563018798828 Unit.HUMIDITY, Type.LUMINOSITY: 10890 Unit.LUX]
2024-04-08 14:44:55.184838, [Type.TEMPERATURE: 24.62291717529297 Unit.CELCIUS, Type.HUMIDITY: 18.405818939208984 Unit.HUMIDITY, Type.LUMINOSITY: 10807 Unit.LUX]
2024-04-08 14:44:56.184981, [Type.TEMPERATURE: 24.643898010253906 Unit.CELCIUS, Type.HUMIDITY: 18.520355224609375 Unit.HUMIDITY, Type.LUMINOSITY: 4027 Unit.LUX]
2024-04-08 14:44:57.185172, [Type.TEMPERATURE: 24.651336669921875 Unit.CELCIUS, Type.HUMIDITY: 18.647098541259766 Unit.HUMIDITY, Type.LUMINOSITY: 10821 Unit.LUX]
2024-04-08 14:44:58.184191, [Type.TEMPERATURE: 24.66564178466797 Unit.CELCIUS, Type.HUMIDITY: 18.836688995361328 Unit.HUMIDITY, Type.LUMINOSITY: 10781 Unit.LUX]
2024-04-08 14:44:59.185913, [Type.TEMPERATURE: 24.64160919189453 Unit.CELCIUS, Type.HUMIDITY: 18.914031982421875 Unit.HUMIDITY, Type.LUMINOSITY: 10686 Unit.LUX]
2024-04-08 14:45:00.203499, [Type.TEMPERATURE: 24.59735870361328 Unit.CELCIUS, Type.HUMIDITY: 19.057559967041016 Unit.HUMIDITY, Type.LUMINOSITY: 10735 Unit.LUX]
2024-04-08 14:45:01.185298, [Type.TEMPERATURE: 24.60308074951172 Unit.CELCIUS, Type.HUMIDITY: 19.233989715576172 Unit.HUMIDITY, Type.LUMINOSITY: 10744 Unit.LUX]
2024-04-08 14:45:02.185967, [Type.TEMPERATURE: 24.628448486328125 Unit.CELCIUS, Type.HUMIDITY: 19.362354278564453 Unit.HUMIDITY, Type.LUMINOSITY: 10758 Unit.LUX]
2024-04-08 14:45:03.185572, [Type.TEMPERATURE: 24.649810791015625 Unit.CELCIUS, Type.HUMIDITY: 19.344425201416016 Unit.HUMIDITY, Type.LUMINOSITY: 10831 Unit.LUX]
2024-04-08 14:45:04.184247, [Type.TEMPERATURE: 24.66907501220703 Unit.CELCIUS, Type.HUMIDITY: 19.411468505859375 Unit.HUMIDITY, Type.LUMINOSITY: 10782 Unit.LUX]
2024-04-08 14:45:05.184895, [Type.TEMPERATURE: 24.687576293945312 Unit.CELCIUS, Type.HUMIDITY: 19.4732666015625 Unit.HUMIDITY, Type.LUMINOSITY: 10801 Unit.LUX]
2024-04-08 14:45:06.185797, [Type.TEMPERATURE: 24.714088439941406 Unit.CELCIUS, Type.HUMIDITY: 19.499588012695312 Unit.HUMIDITY, Type.LUMINOSITY: 10753 Unit.LUX]
2024-04-08 14:45:07.185358, [Type.TEMPERATURE: 24.692153930664062 Unit.CELCIUS, Type.HUMIDITY: 19.484615325927734 Unit.HUMIDITY, Type.LUMINOSITY: 10890 Unit.LUX]
2024-04-08 14:45:08.189396, [Type.TEMPERATURE: 24.671173095703125 Unit.CELCIUS, Type.HUMIDITY: 19.456005096435547 Unit.HUMIDITY, Type.LUMINOSITY: 10727 Unit.LUX]
2024-04-08 14:45:09.185881, [Type.TEMPERATURE: 24.680519104003906 Unit.CELCIUS, Type.HUMIDITY: 19.41690444946289 Unit.HUMIDITY, Type.LUMINOSITY: 10865 Unit.LUX]
2024-04-08 14:45:10.184479, [Type.TEMPERATURE: 24.701499938964844 Unit.CELCIUS, Type.HUMIDITY: 19.419097900390625 Unit.HUMIDITY, Type.LUMINOSITY: 10831 Unit.LUX]
2024-04-08 14:45:11.186531, [Type.TEMPERATURE: 24.716758728027344 Unit.CELCIUS, Type.HUMIDITY: 19.375324249267578 Unit.HUMIDITY, Type.LUMINOSITY: 10828 Unit.LUX]
2024-04-08 14:45:12.186385, [Type.TEMPERATURE: 24.714088439941406 Unit.CELCIUS, Type.HUMIDITY: 19.442081451416016 Unit.HUMIDITY, Type.LUMINOSITY: 10854 Unit.LUX]
2024-04-08 14:45:13.183753, [Type.TEMPERATURE: 24.69024658203125 Unit.CELCIUS, Type.HUMIDITY: 19.457340240478516 Unit.HUMIDITY, Type.LUMINOSITY: 11035 Unit.LUX]
2024-04-08 14:45:14.185217, [Type.TEMPERATURE: 24.654197692871094 Unit.CELCIUS, Type.HUMIDITY: 19.47803497314453 Unit.HUMIDITY, Type.LUMINOSITY: 10981 Unit.LUX]
2024-04-08 14:45:15.184101, [Type.TEMPERATURE: 24.68433380126953 Unit.CELCIUS, Type.HUMIDITY: 19.490909576416016 Unit.HUMIDITY, Type.LUMINOSITY: 10940 Unit.LUX]
2024-04-08 14:45:16.184410, [Type.TEMPERATURE: 24.67823028564453 Unit.CELCIUS, Type.HUMIDITY: 19.55709457397461 Unit.HUMIDITY, Type.LUMINOSITY: 10908 Unit.LUX]
2024-04-08 14:45:17.185382, [Type.TEMPERATURE: 24.68700408935547 Unit.CELCIUS, Type.HUMIDITY: 19.617843627929688 Unit.HUMIDITY, Type.LUMINOSITY: 10858 Unit.LUX]
2024-04-08 14:45:18.184327, [Type.TEMPERATURE: 24.724769592285156 Unit.CELCIUS, Type.HUMIDITY: 19.647979736328125 Unit.HUMIDITY, Type.LUMINOSITY: 10834 Unit.LUX]
2024-04-08 14:45:19.188873, [Type.TEMPERATURE: 24.738121032714844 Unit.CELCIUS, Type.HUMIDITY: 19.658565521240234 Unit.HUMIDITY, Type.LUMINOSITY: 10815 Unit.LUX]
2024-04-08 14:45:20.186259, [Type.TEMPERATURE: 24.756813049316406 Unit.CELCIUS, Type.HUMIDITY: 19.63663101196289 Unit.HUMIDITY, Type.LUMINOSITY: 10801 Unit.LUX]
2024-04-08 14:45:21.185227, [Type.TEMPERATURE: 24.753379821777344 Unit.CELCIUS, Type.HUMIDITY: 19.705677032470703 Unit.HUMIDITY, Type.LUMINOSITY: 10760 Unit.LUX]
2024-04-08 14:45:22.183457, [Type.TEMPERATURE: 24.76825714111328 Unit.CELCIUS, Type.HUMIDITY: 19.777584075927734 Unit.HUMIDITY, Type.LUMINOSITY: 10740 Unit.LUX]
2024-04-08 14:45:23.183321, [Type.TEMPERATURE: 24.778175354003906 Unit.CELCIUS, Type.HUMIDITY: 19.791603088378906 Unit.HUMIDITY, Type.LUMINOSITY: 10737 Unit.LUX]
2024-04-08 14:45:24.186419, [Type.TEMPERATURE: 24.79534149169922 Unit.CELCIUS, Type.HUMIDITY: 19.835948944091797 Unit.HUMIDITY, Type.LUMINOSITY: 10735 Unit.LUX]
2024-04-08 14:45:25.183667, [Type.TEMPERATURE: 24.774742126464844 Unit.CELCIUS, Type.HUMIDITY: 19.855022430419922 Unit.HUMIDITY, Type.LUMINOSITY: 10728 Unit.LUX]
2024-04-08 14:45:26.206394, [Type.TEMPERATURE: 24.777603149414062 Unit.CELCIUS, Type.HUMIDITY: 19.777870178222656 Unit.HUMIDITY, Type.LUMINOSITY: 10769 Unit.LUX]
2024-04-08 14:45:27.186028, [Type.TEMPERATURE: 24.739456176757812 Unit.CELCIUS, Type.HUMIDITY: 19.78006362915039 Unit.HUMIDITY, Type.LUMINOSITY: 10751 Unit.LUX]
2024-04-08 14:45:28.186538, [Type.TEMPERATURE: 24.72057342529297 Unit.CELCIUS, Type.HUMIDITY: 19.723796844482422 Unit.HUMIDITY, Type.LUMINOSITY: 10800 Unit.LUX]
2024-04-08 14:45:29.186165, [Type.TEMPERATURE: 24.67498779296875 Unit.CELCIUS, Type.HUMIDITY: 19.561386108398438 Unit.HUMIDITY, Type.LUMINOSITY: 10801 Unit.LUX]
2024-04-08 14:45:30.185523, [Type.TEMPERATURE: 24.645233154296875 Unit.CELCIUS, Type.HUMIDITY: 19.31781768798828 Unit.HUMIDITY, Type.LUMINOSITY: 10640 Unit.LUX]
2024-04-08 14:45:31.186900, [Type.TEMPERATURE: 24.58038330078125 Unit.CELCIUS, Type.HUMIDITY: 19.12393569946289 Unit.HUMIDITY, Type.LUMINOSITY: 10695 Unit.LUX]
2024-04-08 14:45:32.185562, [Type.TEMPERATURE: 24.55272674560547 Unit.CELCIUS, Type.HUMIDITY: 19.027996063232422 Unit.HUMIDITY, Type.LUMINOSITY: 10630 Unit.LUX]
2024-04-08 14:45:33.186111, [Type.TEMPERATURE: 24.4873046875 Unit.CELCIUS, Type.HUMIDITY: 18.893146514892578 Unit.HUMIDITY, Type.LUMINOSITY: 10556 Unit.LUX]
2024-04-08 14:45:34.184927, [Type.TEMPERATURE: 24.4232177734375 Unit.CELCIUS, Type.HUMIDITY: 18.89362335205078 Unit.HUMIDITY, Type.LUMINOSITY: 10538 Unit.LUX]
2024-04-08 14:45:35.185501, [Type.TEMPERATURE: 24.413108825683594 Unit.CELCIUS, Type.HUMIDITY: 19.02141571044922 Unit.HUMIDITY, Type.LUMINOSITY: 10617 Unit.LUX]
2024-04-08 14:45:36.185327, [Type.TEMPERATURE: 24.444007873535156 Unit.CELCIUS, Type.HUMIDITY: 19.05813217163086 Unit.HUMIDITY, Type.LUMINOSITY: 10753 Unit.LUX]
